 ;Area;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity
3461;7.548E-5;1.000;0.012;5.945;9.159;36.870;0.010;1.159;0.863;0.897
3462;1.742E-5;1.000;0.007;3.718;9.159;135.000;0.005;1.464;0.683;0.857
3463;0.004;0.595;0.104;1.658;9.176;166.608;0.067;1.600;0.625;0.795
3464;4.645E-5;1.000;0.010;2.176;9.166;135.000;0.007;1.229;0.814;0.941
3465;3.600E-4;0.800;0.031;1.853;9.169;122.471;0.017;1.949;0.513;0.886
3466;1.742E-4;0.986;0.019;4.511;9.176;150.255;0.014;1.426;0.701;0.870
3467;2.961E-4;0.881;0.026;9.653;9.195;48.814;0.019;1.425;0.702;0.887
3468;0.001;0.446;0.078;3.014;9.217;21.801;0.030;3.258;0.307;0.735
3469;3.484E-5;1.000;0.009;4.831;9.178;123.690;0.005;1.500;0.667;1.000
3470;1.452E-4;1.000;0.016;7.241;9.193;63.435;0.014;1.126;0.888;0.862
3471;1.452E-4;1.000;0.016;7.561;9.183;153.435;0.012;1.177;0.849;0.926
3472;2.903E-4;0.903;0.023;4.116;9.202;71.565;0.019;1.164;0.859;0.870
3473;5.806E-6;1.000;0.003;6.846;9.188;135.000;0.002;1.000;1.000;1.000
3474;0.002;0.671;0.074;8.993;9.236;29.055;0.040;1.869;0.535;0.845
3475;4.064E-5;1.000;0.010;4.786;9.202;45.000;0.007;1.596;0.626;0.875
3476;2.323E-5;0.857;0.008;4.248;9.198;108.435;0.005;1.468;0.681;0.800
3477;4.064E-5;1.000;0.010;9.882;9.205;45.000;0.007;1.596;0.626;0.875
3478;4.993E-4;0.512;0.047;6.092;9.205;145.491;0.019;3.106;0.322;0.720
3479;2.323E-5;0.857;0.009;2.781;9.210;56.310;0.005;2.031;0.492;0.800
3480;2.903E-5;1.000;0.009;2.793;9.207;33.690;0.005;1.553;0.644;0.909
3481;4.587E-4;0.801;0.033;6.829;9.236;72.897;0.019;1.603;0.624;0.893
3482;4.645E-5;0.785;0.014;7.906;9.205;135.000;0.006;2.530;0.395;0.727
3483;7.316E-4;0.988;0.034;9.330;9.236;50.711;0.029;1.101;0.908;0.937
3484;1.742E-5;1.000;0.007;1.646;9.214;45.000;0.005;1.464;0.683;0.857
3485;2.090E-4;0.832;0.022;8.222;9.214;139.399;0.014;1.527;0.655;0.900
3486;2.323E-5;1.000;0.007;8.981;9.217;135.000;0.005;1.000;1.000;1.000
3487;3.368E-4;0.710;0.032;3.680;9.243;41.987;0.016;2.361;0.424;0.829
3488;2.903E-5;1.000;0.009;9.655;9.219;146.310;0.005;1.553;0.644;0.909
3489;5.516E-4;0.706;0.040;3.292;9.248;17.354;0.023;2.044;0.489;0.837
3490;2.264E-4;0.841;0.022;8.882;9.243;63.435;0.017;1.368;0.731;0.848
3491;0.001;0.662;0.058;4.892;9.234;163.072;0.031;2.016;0.496;0.850
3492;4.645E-4;0.726;0.039;10.027;9.231;150.255;0.017;2.393;0.418;0.879
3493;1.161E-5;1.000;0.005;2.041;9.231;116.565;0.002;2.000;0.500;1.000
3494;1.219E-4;0.880;0.018;6.802;9.231;164.055;0.010;1.670;0.599;0.875
3495;4.645E-5;1.000;0.010;3.280;9.248;45.000;0.007;1.229;0.814;0.941
3496;4.645E-5;1.000;0.010;4.957;9.246;135.000;0.007;1.229;0.814;0.941
3497;1.045E-4;0.895;0.017;4.667;9.258;33.690;0.010;1.703;0.587;0.878
3498;7.548E-5;1.000;0.012;5.176;9.248;126.870;0.010;1.159;0.863;0.897
3499;0.002;0.648;0.066;5.484;9.251;107.103;0.034;2.039;0.490;0.844
3500;3.484E-5;1.000;0.010;8.720;9.258;45.000;0.006;1.809;0.553;0.800
3501;4.935E-4;0.698;0.041;5.039;9.284;45.000;0.019;2.516;0.397;0.837
3502;1.510E-4;0.993;0.017;7.453;9.270;33.690;0.014;1.280;0.781;0.881
3503;5.806E-5;0.982;0.011;1.716;9.258;116.565;0.009;1.241;0.806;0.800
3504;0.001;0.513;0.064;6.267;9.296;34.287;0.037;1.745;0.573;0.728
3505;0.004;0.699;0.088;1.607;9.267;121.504;0.082;1.019;0.981;0.756
3506;5.806E-5;1.000;0.011;3.272;9.260;116.565;0.007;1.236;0.809;0.909
3507;5.806E-6;1.000;0.003;8.352;9.260;135.000;0.002;1.000;1.000;1.000
3508;4.703E-4;0.878;0.031;4.675;9.270;157.380;0.024;1.357;0.737;0.876
3509;2.555E-4;0.392;0.037;8.480;9.299;75.069;0.014;3.744;0.267;0.647
3510;1.394E-4;0.471;0.027;4.663;9.267;105.255;0.009;3.814;0.262;0.774
3511;5.806E-6;1.000;0.003;2.164;9.272;135.000;0.002;1.000;1.000;1.000
3512;8.129E-5;1.000;0.012;8.335;9.272;126.870;0.010;1.020;0.981;0.933
3513;9.871E-5;1.000;0.014;0.484;9.289;30.964;0.010;1.263;0.792;0.919
3514;6.968E-5;1.000;0.012;2.142;9.280;126.870;0.010;1.135;0.881;0.857
3515;1.161E-5;1.000;0.005;4.716;9.282;116.565;0.002;2.000;0.500;1.000
3516;3.135E-4;0.795;0.029;5.161;9.299;170.538;0.017;1.727;0.579;0.857
3517;2.206E-4;0.656;0.029;5.822;9.308;41.634;0.014;2.132;0.469;0.817
3518;4.819E-4;0.830;0.033;5.988;9.292;143.973;0.024;1.444;0.693;0.851
3519;0.001;0.367;0.081;3.118;9.292;126.529;0.045;1.482;0.675;0.627
3520;1.277E-4;0.949;0.017;4.246;9.306;56.310;0.010;1.573;0.636;0.957
3521;0.006;0.375;0.147;8.364;9.366;14.265;0.067;2.470;0.405;0.771
3522;8.710E-5;0.976;0.015;3.296;9.301;141.340;0.010;1.720;0.581;0.882
3523;5.806E-6;1.000;0.003;4.272;9.304;135.000;0.002;1.000;1.000;1.000
3524;2.323E-5;1.000;0.007;7.822;9.308;135.000;0.005;1.000;1.000;1.000
3525;1.161E-5;1.000;0.005;4.720;9.311;116.565;0.002;2.000;0.500;1.000
3526;6.387E-5;1.000;0.012;6.398;9.313;126.870;0.007;1.372;0.729;0.957
3527;1.394E-4;1.000;0.017;8.812;9.316;146.310;0.012;1.409;0.710;0.906
3528;1.161E-5;1.000;0.005;8.506;9.316;116.565;0.002;2.000;0.500;1.000
3529;3.716E-4;0.857;0.025;4.699;9.333;163.301;0.022;1.196;0.836;0.865
3530;2.323E-5;1.000;0.007;4.178;9.325;135.000;0.005;1.000;1.000;1.000
3531;2.787E-4;0.829;0.026;6.920;9.342;21.801;0.017;1.529;0.654;0.889
3532;3.948E-4;0.533;0.038;9.528;9.325;116.565;0.020;2.439;0.410;0.716
3533;2.090E-4;0.923;0.019;8.513;9.328;119.745;0.014;1.190;0.840;0.923
3534;1.742E-5;1.000;0.007;9.549;9.333;45.000;0.005;1.464;0.683;0.857
3535;8.129E-5;1.000;0.013;8.588;9.333;158.199;0.010;1.264;0.791;0.848
3536;2.845E-4;0.642;0.031;4.166;9.352;22.620;0.017;2.087;0.479;0.784
3537;1.161E-5;1.000;0.005;5.545;9.335;116.565;0.002;2.000;0.500;1.000
3538;5.806E-6;1.000;0.003;7.330;9.340;135.000;0.002;1.000;1.000;1.000
3539;3.716E-4;0.906;0.027;5.022;9.352;127.875;0.020;1.351;0.740;0.889
3540;3.600E-4;0.620;0.031;6.971;9.354;141.340;0.020;1.760;0.568;0.743
3541;2.903E-4;1.000;0.022;7.236;9.352;116.565;0.019;1.056;0.947;0.909
3542;1.045E-4;0.965;0.015;9.571;9.357;161.565;0.010;1.608;0.622;0.857
3543;6.793E-4;0.704;0.038;7.658;9.390;50.194;0.031;1.187;0.842;0.830
3544;2.323E-5;1.000;0.007;4.152;9.364;135.000;0.005;1.000;1.000;1.000
3545;8.129E-5;0.718;0.018;7.017;9.369;164.055;0.005;3.500;0.286;1.000
3546;1.568E-4;0.692;0.024;3.294;9.371;156.038;0.011;2.679;0.373;0.818
3547;8.651E-4;0.784;0.046;6.737;9.378;171.027;0.027;1.835;0.545;0.903
3548;2.555E-4;0.728;0.027;8.824;9.402;74.745;0.014;2.087;0.479;0.846
3549;5.806E-6;1.000;0.003;3.323;9.378;135.000;0.002;1.000;1.000;1.000
3550;5.806E-6;1.000;0.003;8.376;9.381;135.000;0.002;1.000;1.000;1.000
3551;2.555E-4;0.564;0.032;8.947;9.412;63.435;0.014;2.534;0.395;0.880
3552;5.458E-4;0.490;0.044;2.528;9.386;135.000;0.029;1.492;0.670;0.729
3553;1.742E-5;1.000;0.007;0.889;9.388;135.000;0.005;1.464;0.683;0.857
3554;7.548E-5;1.000;0.014;9.831;9.402;45.000;0.010;1.450;0.690;0.897
3555;0.002;0.686;0.068;3.436;9.446;39.289;0.058;1.119;0.894;0.867
3556;5.110E-4;0.774;0.036;5.089;9.434;70.346;0.022;1.719;0.582;0.889
3557;2.903E-5;0.873;0.008;8.557;9.400;108.435;0.007;1.000;1.000;0.714
3558;3.484E-4;0.786;0.031;1.248;9.419;32.471;0.017;2.007;0.498;0.870
3559;1.394E-4;1.000;0.017;5.205;9.407;135.000;0.012;1.210;0.827;0.906
3560;3.019E-4;0.779;0.027;6.022;9.431;52.125;0.017;1.673;0.598;0.860
3561;6.968E-5;1.000;0.014;8.814;9.407;135.000;0.009;1.651;0.606;0.889
3562;2.323E-5;0.857;0.009;8.680;9.417;56.310;0.005;2.031;0.492;0.800
3563;3.252E-4;0.825;0.028;6.253;9.436;59.036;0.019;1.728;0.579;0.830
3564;1.161E-5;1.000;0.005;4.855;9.414;116.565;0.002;2.000;0.500;1.000
3565;1.394E-4;0.560;0.027;6.728;9.434;45.000;0.009;3.926;0.255;0.762
3566;1.742E-5;1.000;0.007;7.535;9.414;135.000;0.005;1.464;0.683;0.857
3567;3.019E-4;0.939;0.026;9.311;9.414;123.690;0.019;1.544;0.648;0.897
3568;1.161E-5;1.000;0.005;7.520;9.417;153.435;0.002;2.000;0.500;1.000
3569;3.135E-4;0.894;0.029;3.920;9.422;155.556;0.014;1.942;0.515;0.931
3570;9.290E-5;1.000;0.014;8.940;9.419;120.964;0.010;1.371;0.729;0.889
3571;2.903E-5;1.000;0.009;7.535;9.424;123.690;0.005;1.553;0.644;0.909
3572;1.626E-4;1.000;0.017;9.566;9.439;33.690;0.014;1.199;0.834;0.889
3573;5.806E-6;1.000;0.003;8.964;9.431;135.000;0.002;1.000;1.000;1.000
3574;3.716E-4;1.000;0.025;9.764;9.448;29.055;0.022;1.087;0.920;0.921
3575;1.452E-4;0.821;0.019;3.060;9.460;29.745;0.012;1.864;0.536;0.806
3576;2.903E-4;0.880;0.026;8.292;9.448;146.310;0.017;1.373;0.728;0.901
3577;1.858E-4;0.936;0.019;8.725;9.455;150.255;0.014;1.357;0.737;0.889
3578;9.871E-5;1.000;0.014;9.075;9.458;149.036;0.010;1.263;0.792;0.919
3579;4.471E-4;0.957;0.027;1.272;9.458;127.875;0.024;1.090;0.917;0.901
3580;2.323E-5;1.000;0.007;8.993;9.458;135.000;0.005;1.000;1.000;1.000
3581;1.626E-4;0.702;0.024;8.908;9.460;156.038;0.013;2.156;0.464;0.757
3582;2.613E-4;1.000;0.024;4.882;9.463;126.870;0.017;1.415;0.707;0.928
3583;6.619E-4;0.960;0.035;9.357;9.492;33.690;0.027;1.239;0.807;0.931
3584;6.968E-5;0.967;0.013;3.330;9.472;111.801;0.007;1.579;0.633;0.889
3585;5.226E-5;1.000;0.012;3.711;9.480;36.870;0.007;1.539;0.650;0.900
3586;4.064E-5;0.800;0.012;1.636;9.487;53.130;0.006;2.339;0.427;0.778
3587;0.003;0.435;0.112;8.169;9.480;118.217;0.061;2.336;0.428;0.653
3588;5.168E-4;0.952;0.030;5.754;9.492;165.964;0.025;1.140;0.877;0.894
3589;1.219E-4;0.880;0.018;6.911;9.494;15.945;0.010;1.726;0.579;0.875
3590;8.187E-4;0.819;0.043;4.467;9.496;146.310;0.027;1.589;0.629;0.898
3591;5.226E-5;1.000;0.011;5.424;9.489;116.565;0.007;1.340;0.746;0.857
3592;1.161E-5;1.000;0.005;1.624;9.492;153.435;0.002;2.000;0.500;1.000
3593;2.323E-5;1.000;0.007;7.742;9.504;135.000;0.005;1.000;1.000;1.000
3594;3.484E-5;1.000;0.009;6.540;9.516;123.690;0.005;1.500;0.667;1.000
3595;1.916E-4;0.786;0.021;6.547;9.523;110.556;0.014;1.456;0.687;0.835
3596;2.961E-4;0.981;0.023;3.733;9.525;122.005;0.019;1.061;0.943;0.919
3597;1.742E-5;0.754;0.009;0.708;9.537;33.690;0.004;2.702;0.370;0.667
3598;4.645E-5;1.000;0.010;3.241;9.540;45.000;0.007;1.229;0.814;0.941
3599;1.335E-4;0.510;0.026;9.214;9.554;56.310;0.009;3.785;0.264;0.676
3600;5.806E-6;1.000;0.003;0.728;9.535;135.000;0.002;1.000;1.000;1.000
3601;7.897E-4;0.449;0.055;2.552;9.540;138.576;0.029;2.119;0.472;0.637
3602;9.232E-4;0.783;0.047;5.012;9.578;68.749;0.029;1.732;0.577;0.874
3603;1.161E-5;1.000;0.005;9.029;9.535;116.565;0.002;2.000;0.500;1.000
3604;2.323E-5;1.000;0.008;3.684;9.540;161.565;0.005;1.468;0.681;0.800
3605;8.129E-5;1.000;0.012;5.646;9.537;126.870;0.010;1.020;0.981;0.933
3606;5.806E-6;1.000;0.003;6.371;9.545;135.000;0.002;1.000;1.000;1.000
3607;8.187E-4;0.717;0.039;7.475;9.549;169.380;0.033;1.125;0.889;0.857
3608;1.277E-4;1.000;0.015;10.031;9.561;38.660;0.012;1.101;0.908;0.936
3609;1.916E-4;1.000;0.019;9.340;9.561;29.745;0.014;1.239;0.807;0.917
3610;6.968E-5;1.000;0.011;9.641;9.554;116.565;0.010;1.000;1.000;0.857
3611;2.555E-4;0.794;0.025;2.547;9.557;163.301;0.017;1.312;0.762;0.846
3612;0.001;0.616;0.061;4.918;9.561;168.690;0.036;1.701;0.588;0.868
3613;5.226E-5;1.000;0.011;5.239;9.571;63.435;0.007;1.340;0.746;0.857
3614;1.742E-5;1.000;0.007;7.694;9.571;45.000;0.005;1.464;0.683;0.857
3615;3.135E-4;0.809;0.028;8.805;9.571;160.017;0.017;1.883;0.531;0.850
3616;5.226E-5;1.000;0.011;2.019;9.578;63.435;0.007;1.340;0.746;0.857
3617;2.613E-4;1.000;0.022;1.930;9.593;40.601;0.017;1.224;0.817;0.918
3618;1.335E-4;0.878;0.021;7.692;9.576;125.538;0.010;2.133;0.469;0.885
3619;5.806E-6;1.000;0.003;4.506;9.581;135.000;0.002;1.000;1.000;1.000
3620;1.219E-4;0.880;0.019;2.545;9.583;150.255;0.010;2.126;0.470;0.894
3621;6.387E-5;0.887;0.014;4.395;9.595;59.036;0.007;1.892;0.528;0.880
3622;2.903E-5;0.873;0.008;2.306;9.586;108.435;0.007;1.000;1.000;0.714
3623;6.968E-5;1.000;0.012;5.639;9.586;126.870;0.007;1.333;0.750;1.000
3624;1.219E-4;1.000;0.016;6.193;9.588;153.435;0.010;1.475;0.678;0.933
3625;1.394E-4;0.702;0.020;6.920;9.602;165.964;0.010;2.100;0.476;0.857
3626;4.064E-5;1.000;0.009;9.388;9.598;123.690;0.007;1.069;0.936;0.875
3627;2.323E-5;1.000;0.007;3.742;9.600;135.000;0.005;1.000;1.000;1.000
3628;5.806E-6;1.000;0.003;5.639;9.602;135.000;0.002;1.000;1.000;1.000
3629;1.161E-5;1.000;0.005;1.477;9.605;116.565;0.002;2.000;0.500;1.000
3630;1.394E-4;1.000;0.015;4.786;9.617;128.660;0.012;1.076;0.929;0.889
3631;9.929E-4;0.769;0.048;5.533;9.629;153.435;0.031;1.551;0.645;0.881
3632;1.219E-4;1.000;0.016;8.605;9.641;63.435;0.010;1.475;0.678;0.933
3633;4.064E-5;0.943;0.011;4.027;9.629;153.435;0.005;1.936;0.517;0.933
3634;1.452E-4;0.555;0.027;5.306;9.648;37.875;0.009;3.787;0.264;0.746
3635;4.064E-5;1.000;0.009;4.036;9.636;123.690;0.007;1.069;0.936;0.875
3636;5.806E-6;1.000;0.003;3.386;9.639;135.000;0.002;1.000;1.000;1.000
3637;1.452E-4;0.896;0.019;5.142;9.641;119.745;0.012;1.587;0.630;0.862
3638;1.510E-4;0.760;0.021;1.764;9.648;110.556;0.012;1.687;0.593;0.825
3639;2.903E-5;1.000;0.009;3.518;9.648;146.310;0.005;1.553;0.644;0.909
3640;1.045E-4;0.526;0.021;3.533;9.667;69.444;0.010;2.495;0.401;0.655
3641;1.161E-5;1.000;0.005;4.771;9.663;153.435;0.002;2.000;0.500;1.000
3642;2.323E-5;1.000;0.007;3.516;9.665;135.000;0.005;1.000;1.000;1.000
3643;5.806E-6;1.000;0.003;8.210;9.675;135.000;0.002;1.000;1.000;1.000
3644;6.968E-5;0.615;0.018;8.229;9.675;105.945;0.005;3.377;0.296;0.923
3645;7.548E-5;1.000;0.012;5.277;9.687;126.870;0.010;1.159;0.863;0.897
3646;3.484E-5;1.000;0.009;4.373;9.689;123.690;0.005;1.500;0.667;1.000
3647;3.484E-5;1.000;0.009;5.070;9.694;123.690;0.005;1.500;0.667;1.000
3648;1.974E-4;0.770;0.024;6.976;9.696;126.870;0.014;1.887;0.530;0.861
3649;8.710E-5;1.000;0.013;4.395;9.699;111.801;0.010;1.295;0.772;0.857
3650;5.806E-6;1.000;0.003;4.410;9.699;135.000;0.002;1.000;1.000;1.000
3651;6.387E-5;0.809;0.014;10.258;9.706;30.964;0.007;1.915;0.522;0.880
3652;3.193E-4;0.372;0.048;10.277;9.699;143.130;0.015;4.256;0.235;0.611
3653;3.716E-4;0.563;0.039;4.239;9.704;97.125;0.014;2.958;0.338;0.826
3654;1.161E-5;1.000;0.005;9.896;9.704;116.565;0.002;2.000;0.500;1.000
3655;5.806E-6;1.000;0.003;4.412;9.706;135.000;0.002;1.000;1.000;1.000
3656;2.903E-5;1.000;0.009;1.846;9.716;33.690;0.005;1.553;0.644;0.909
3657;1.742E-5;1.000;0.007;6.227;9.716;135.000;0.005;1.464;0.683;0.857
3658;6.968E-5;1.000;0.012;9.299;9.725;36.870;0.010;1.281;0.780;0.857
3659;1.219E-4;0.880;0.017;9.872;9.728;33.690;0.012;1.468;0.681;0.857
3660;4.877E-4;0.880;0.034;2.448;9.725;158.962;0.021;1.612;0.620;0.898
3661;4.123E-4;0.710;0.037;6.325;9.745;31.608;0.019;2.144;0.467;0.811
3662;4.123E-4;0.951;0.026;5.072;9.747;21.801;0.024;1.080;0.926;0.904
3663;1.916E-4;0.635;0.028;10.270;9.730;160.017;0.012;2.522;0.396;0.825
3664;3.193E-4;0.766;0.030;6.014;9.740;118.610;0.016;2.081;0.480;0.840
3665;1.219E-4;1.000;0.015;4.255;9.754;38.660;0.012;1.182;0.846;0.913
3666;5.574E-4;0.887;0.035;4.130;9.745;114.775;0.025;1.361;0.735;0.885
3667;1.219E-4;1.000;0.015;8.190;9.757;38.660;0.012;1.182;0.846;0.913
3668;8.710E-5;0.869;0.017;10.301;9.761;45.000;0.009;2.128;0.470;0.833
3669;0.001;0.844;0.052;4.745;9.812;76.608;0.038;1.347;0.742;0.906
3670;3.484E-5;1.000;0.009;5.388;9.769;33.690;0.007;1.291;0.775;0.800
3671;6.968E-5;0.597;0.017;10.275;9.764;171.870;0.007;2.333;0.429;0.727
3672;1.161E-5;1.000;0.005;8.455;9.764;116.565;0.002;2.000;0.500;1.000
3673;5.516E-4;0.836;0.035;1.125;9.778;15.945;0.022;1.575;0.635;0.918
3674;1.858E-4;0.885;0.022;9.952;9.769;116.565;0.012;1.820;0.549;0.901
3675;2.555E-4;0.887;0.024;4.157;9.776;113.962;0.017;1.246;0.803;0.863
3676;4.355E-4;0.885;0.031;10.183;9.781;147.529;0.022;1.508;0.663;0.898
3677;2.148E-4;0.900;0.023;3.899;9.800;57.995;0.014;1.356;0.737;0.902
3678;2.555E-4;0.675;0.026;7.694;9.793;21.801;0.017;1.694;0.590;0.765
3679;1.161E-4;0.994;0.015;7.586;9.795;51.340;0.012;1.165;0.858;0.889
3680;2.497E-4;0.974;0.022;8.680;9.788;153.435;0.017;1.210;0.826;0.905
3681;2.555E-4;0.949;0.021;2.041;9.793;144.462;0.017;1.149;0.870;0.898
3682;1.742E-5;0.809;0.008;5.284;9.793;108.435;0.002;3.000;0.333;1.000
3683;5.806E-5;1.000;0.012;5.301;9.805;53.130;0.007;1.559;0.641;0.909
3684;2.555E-4;0.904;0.024;6.735;9.817;66.038;0.014;1.515;0.660;0.917
3685;0.001;0.724;0.053;1.978;9.800;105.945;0.033;1.689;0.592;0.841
3686;4.645E-5;1.000;0.010;4.896;9.810;45.000;0.007;1.229;0.814;0.941
3687;0.002;0.826;0.070;7.010;9.867;67.834;0.048;1.395;0.717;0.916
3688;5.806E-5;1.000;0.012;3.913;9.814;36.870;0.007;1.559;0.641;0.909
3689;2.323E-4;0.490;0.031;2.000;9.829;32.471;0.015;2.621;0.382;0.640
3690;5.226E-5;1.000;0.011;6.357;9.822;63.435;0.007;1.340;0.746;0.857
3691;5.806E-5;0.806;0.013;5.287;9.829;68.199;0.007;1.866;0.536;0.800
3692;0.001;0.817;0.052;5.496;9.846;10.784;0.036;1.464;0.683;0.884
3693;4.239E-4;0.765;0.029;4.771;9.848;65.556;0.024;1.187;0.843;0.834
3694;0.001;0.629;0.052;9.607;9.880;79.216;0.034;1.574;0.636;0.821
3695;4.064E-5;0.943;0.011;5.265;9.834;153.435;0.005;1.936;0.517;0.933
3696;2.555E-4;0.930;0.022;5.140;9.843;167.471;0.017;1.324;0.755;0.880
3697;5.342E-4;0.902;0.031;6.733;9.836;112.620;0.024;1.345;0.744;0.906
3698;5.806E-5;0.982;0.014;1.786;9.839;135.000;0.007;2.217;0.451;0.833
3699;0.004;0.399;0.099;1.475;9.928;48.945;0.070;1.213;0.824;0.719
3700;1.161E-4;0.784;0.018;5.398;9.853;113.199;0.010;2.009;0.498;0.833
3701;6.968E-5;1.000;0.012;5.000;9.858;126.870;0.010;1.135;0.881;0.857
3702;2.323E-5;1.000;0.007;7.735;9.863;135.000;0.005;1.000;1.000;1.000
3703;1.161E-5;0.785;0.007;10.133;9.870;45.000;0.003;2.646;0.378;0.667
3704;1.626E-4;1.000;0.019;7.260;9.872;129.806;0.012;1.266;0.790;0.966
3705;2.323E-5;1.000;0.009;6.523;9.882;33.690;0.005;2.031;0.492;0.800
3706;3.774E-4;0.531;0.038;7.359;9.884;116.565;0.019;1.950;0.513;0.793
3707;1.161E-5;1.000;0.005;1.094;9.887;116.565;0.002;2.000;0.500;1.000
3708;8.710E-5;1.000;0.013;4.725;9.889;158.199;0.010;1.127;0.887;0.857
3709;1.161E-4;0.965;0.016;7.376;9.901;63.435;0.012;1.465;0.683;0.833
3710;1.916E-4;0.697;0.027;8.884;9.892;153.435;0.012;2.683;0.373;0.805
3711;1.742E-5;1.000;0.007;9.906;9.896;45.000;0.005;1.464;0.683;0.857
3712;8.710E-5;0.804;0.015;1.116;9.911;71.565;0.010;1.737;0.576;0.789
3713;1.161E-5;1.000;0.005;6.655;9.896;116.565;0.002;2.000;0.500;1.000
3714;5.342E-4;0.765;0.039;6.017;9.923;21.801;0.020;2.006;0.498;0.876
3715;0.002;0.783;0.060;2.089;9.933;21.371;0.036;1.482;0.675;0.917
3716;0.002;0.347;0.107;9.807;9.930;7.765;0.043;3.039;0.329;0.594
3717;2.613E-4;0.792;0.027;9.595;9.911;100.305;0.012;2.060;0.486;0.918
3718;1.103E-4;1.000;0.017;3.880;9.920;135.000;0.011;1.571;0.636;0.884
3719;5.806E-6;1.000;0.003;1.704;9.925;135.000;0.002;1.000;1.000;1.000
3720;1.161E-5;1.000;0.005;5.523;9.928;116.565;0.002;2.000;0.500;1.000
3721;4.064E-5;0.718;0.013;4.971;9.935;21.801;0.005;2.982;0.335;0.824
3722;0.002;0.618;0.077;9.482;9.949;167.276;0.041;2.069;0.483;0.828
3723;2.323E-5;0.857;0.008;1.593;9.949;108.435;0.005;1.468;0.681;0.800
3724;1.974E-4;0.827;0.024;0.901;9.973;66.038;0.012;1.679;0.596;0.895
3725;8.710E-5;1.000;0.014;3.352;9.952;135.000;0.010;1.137;0.880;0.968
3726;0.002;0.313;0.081;8.130;10.036;79.695;0.049;2.004;0.499;0.633
3727;1.742E-5;1.000;0.007;3.576;9.964;45.000;0.005;1.464;0.683;0.857
3728;3.484E-5;1.000;0.009;10.157;9.959;146.310;0.005;1.500;0.667;1.000
3729;4.064E-5;1.000;0.010;4.195;9.964;135.000;0.007;1.596;0.626;0.875
3730;5.806E-6;1.000;0.003;2.735;9.966;135.000;0.002;1.000;1.000;1.000
3731;3.484E-5;0.916;0.011;7.422;9.973;26.565;0.005;2.082;0.480;0.857
3732;2.206E-4;0.861;0.022;5.451;9.971;102.529;0.014;1.520;0.658;0.874
3733;4.064E-5;0.943;0.011;2.111;9.976;116.565;0.005;1.936;0.517;0.933
3734;3.077E-4;0.428;0.030;8.140;10.010;61.390;0.020;1.834;0.545;0.675
3735;5.806E-6;1.000;0.003;8.169;9.995;135.000;0.002;1.000;1.000;1.000
3736;1.161E-5;1.000;0.005;5.872;10.005;116.565;0.002;2.000;0.500;1.000
3737;2.903E-5;1.000;0.009;8.704;10.010;123.690;0.005;1.553;0.644;0.909
3738;1.394E-4;1.000;0.016;8.157;10.017;153.435;0.012;1.174;0.852;0.889
3739;2.206E-4;0.924;0.021;6.029;10.031;35.538;0.014;1.276;0.784;0.905
3740;1.161E-5;1.000;0.005;7.219;10.019;153.435;0.002;2.000;0.500;1.000
3741;1.742E-5;1.000;0.007;8.718;10.024;135.000;0.005;1.464;0.683;0.857
3742;1.742E-5;1.000;0.007;8.708;10.039;45.000;0.005;1.464;0.683;0.857
3743;0.001;0.613;0.045;4.619;10.036;126.254;0.039;1.203;0.832;0.845
3744;1.161E-5;1.000;0.005;7.605;10.036;116.565;0.002;2.000;0.500;1.000
3745;5.806E-5;0.982;0.012;8.653;10.036;126.870;0.009;1.643;0.608;0.800
3746;3.542E-4;0.720;0.031;8.735;10.063;57.529;0.019;2.159;0.463;0.777
3747;5.806E-6;1.000;0.003;4.641;10.039;135.000;0.002;1.000;1.000;1.000
3748;1.858E-4;0.604;0.023;8.627;10.041;161.565;0.014;1.548;0.646;0.727
3749;2.903E-5;1.000;0.009;8.212;10.051;56.310;0.005;1.553;0.644;0.909
3750;1.742E-4;0.877;0.021;3.964;10.055;20.556;0.012;1.819;0.550;0.870
3751;1.742E-4;0.752;0.024;2.978;10.048;126.870;0.012;2.138;0.468;0.811
3752;3.484E-5;1.000;0.009;6.537;10.055;33.690;0.007;1.291;0.775;0.800
3753;1.742E-5;1.000;0.007;4.810;10.051;135.000;0.005;1.464;0.683;0.857
3754;8.129E-5;0.750;0.015;6.359;10.060;38.660;0.010;1.584;0.631;0.778
3755;1.219E-4;0.707;0.021;6.183;10.060;159.444;0.009;2.417;0.414;0.824
3756;1.161E-5;1.000;0.005;2.766;10.065;153.435;0.002;2.000;0.500;1.000
3757;8.710E-4;0.348;0.074;2.981;10.135;70.974;0.026;3.570;0.280;0.605
3758;6.445E-4;0.539;0.054;6.145;10.082;10.305;0.020;3.265;0.306;0.819
3759;1.161E-5;1.000;0.005;5.140;10.067;153.435;0.002;2.000;0.500;1.000
3760;0.001;0.623;0.061;3.576;10.130;78.690;0.033;2.139;0.467;0.780
3761;5.226E-4;0.957;0.029;5.889;10.092;41.634;0.024;1.043;0.958;0.928
3762;0.022;0.263;0.349;7.198;10.070;158.565;0.161;1.997;0.501;0.577
3763;5.806E-6;1.000;0.003;2.930;10.075;135.000;0.002;1.000;1.000;1.000
3764;2.323E-5;1.000;0.007;10.282;10.075;135.000;0.005;1.000;1.000;1.000
